final,initial,genes,values,initial_label,final_label
419237951,419371318,STAT5,0,M2b*,M1
419237951,419240246,GMCSF_e,0,M2b*,M1
419237951,419371318,IC_e,0,M2b*,M1
419237951,419371318,GMCSF_e,0,M2b*,M1
419237951,419371318,SOCS1,0,M2b*,M1
419237951,419371318,STAT1,1,M2b*,M1
427563062,427626559,IFNG_e,0,M1,M2b*
427563062,427626559,STAT1,0,M1,M2b*
427626559,427579446,GMCSF_e,0,M2b*,M1
427626559,427579446,FCGR,0,M2b*,M1
427626559,427694134,IL1B_e,0,M2b*,M1
427626559,427694134,STAT5,0,M2b*,M1
427626559,427579446,IL1B_e,0,M2b*,M1
427626559,427694134,SOCS1,0,M2b*,M1
427626559,427694134,STAT1,1,M2b*,M1
427626559,427645238,FCGR,0,M2b*,M1
427626559,427645238,GMCSF_e,0,M2b*,M1
427626559,427776310,FCGR,0,M2b*,M1
427626559,427776310,GMCSF_e,0,M2b*,M1
427626559,427645238,STAT1,1,M2b*,M1
427626559,427645238,STAT3_IL10,1,M2b*,M1
427626559,427645238,STAT5,0,M2b*,M1
427626559,427579446,IC_e,0,M2b*,M1
427626559,427710518,IC_e,0,M2b*,M1
427626559,427579446,SOCS1,0,M2b*,M1
427626559,427579446,STAT1,1,M2b*,M1
427626559,427776310,IC_e,0,M2b*,M1
427626559,427776310,IL1B_e,0,M2b*,M1
427626559,427776310,STAT1,1,M2b*,M1
427626559,427645238,IC_e,0,M2b*,M1
427626559,427645238,IL1B_e,0,M2b*,M1
427626559,427694134,IC_e,0,M2b*,M1
427626559,427710518,FCGR,0,M2b*,M1
427626559,427759926,GMCSF_e,0,M2b*,M1
427626559,427710518,IL1B_e,0,M2b*,M1
427626559,427710518,SOCS1,0,M2b*,M1
427626559,427579446,STAT5,0,M2b*,M1
427626559,427628854,SOCS1,0,M2b*,M1
427626559,427628854,STAT1,1,M2b*,M1
427626559,427628854,STAT3_IL10,1,M2b*,M1
427626559,427628854,STAT5,0,M2b*,M1
427626559,427563062,GMCSF_e,0,M2b*,M1
427626559,427759926,IC_e,0,M2b*,M1
427626559,427776310,STAT3_IL10,1,M2b*,M1
427626559,427563062,SOCS1,0,M2b*,M1
427626559,427563062,STAT1,1,M2b*,M1
427626559,427563062,STAT5,0,M2b*,M1
427626559,427759926,STAT3_IL10,1,M2b*,M1
427626559,427759926,STAT5,0,M2b*,M1
427626559,427628854,GMCSF_e,0,M2b*,M1
427626559,427710518,STAT1,1,M2b*,M1
427626559,427759926,IL1B_e,0,M2b*,M1
427626559,427759926,SOCS1,0,M2b*,M1
427626559,427759926,STAT1,1,M2b*,M1
433854514,433918011,IFNG_e,0,M1,M2b*
433854514,433918011,STAT1,0,M1,M2b*
433918011,433870898,GMCSF_e,0,M2b*,M1
433918011,433870898,FCGR,0,M2b*,M1
433918011,433985586,LPS_e,0,M2b*,M1
433918011,433985586,STAT5,0,M2b*,M1
433918011,433870898,LPS_e,0,M2b*,M1
433918011,433985586,SOCS1,0,M2b*,M1
433918011,433985586,STAT1,1,M2b*,M1
433918011,433936690,FCGR,0,M2b*,M1
433918011,433936690,GMCSF_e,0,M2b*,M1
433918011,434067762,FCGR,0,M2b*,M1
433918011,434067762,GMCSF_e,0,M2b*,M1
433918011,433936690,STAT1,1,M2b*,M1
433918011,433936690,STAT3_IL10,1,M2b*,M1
433918011,433936690,STAT5,0,M2b*,M1
433918011,433870898,IC_e,0,M2b*,M1
433918011,434001970,IC_e,0,M2b*,M1
433918011,433870898,SOCS1,0,M2b*,M1
433918011,433870898,STAT1,1,M2b*,M1
433918011,434067762,IC_e,0,M2b*,M1
433918011,434067762,LPS_e,0,M2b*,M1
433918011,434067762,STAT1,1,M2b*,M1
433918011,433936690,IC_e,0,M2b*,M1
433918011,433936690,LPS_e,0,M2b*,M1
433918011,433985586,IC_e,0,M2b*,M1
433918011,434001970,FCGR,0,M2b*,M1
433918011,434051378,GMCSF_e,0,M2b*,M1
433918011,434001970,LPS_e,0,M2b*,M1
433918011,434001970,SOCS1,0,M2b*,M1
433918011,433870898,STAT5,0,M2b*,M1
433918011,433920306,SOCS1,0,M2b*,M1
433918011,433920306,STAT1,1,M2b*,M1
433918011,433920306,STAT3_IL10,1,M2b*,M1
433918011,433920306,STAT5,0,M2b*,M1
433918011,433854514,GMCSF_e,0,M2b*,M1
433918011,434051378,IC_e,0,M2b*,M1
433918011,434067762,STAT3_IL10,1,M2b*,M1
433918011,433854514,SOCS1,0,M2b*,M1
433918011,433854514,STAT1,1,M2b*,M1
433918011,433854514,STAT5,0,M2b*,M1
433918011,434051378,STAT3_IL10,1,M2b*,M1
433918011,434051378,STAT5,0,M2b*,M1
433918011,433920306,GMCSF_e,0,M2b*,M1
433918011,434001970,STAT1,1,M2b*,M1
433918011,434051378,LPS_e,0,M2b*,M1
433918011,434051378,SOCS1,0,M2b*,M1
433918011,434051378,STAT1,1,M2b*,M1
435951670,436015167,IFNG_e,0,M1,M2b*
435951670,436015167,STAT1,0,M1,M2b*
436015167,436082742,IC_e,0,M2b*,M1
436015167,435968054,FCGR,0,M2b*,M1
436015167,436082742,SOCS1,0,M2b*,M1
436015167,436082742,STAT5,0,M2b*,M1
436015167,436033846,FCGR,0,M2b*,M1
436015167,435968054,SOCS1,0,M2b*,M1
436015167,436164918,FCGR,0,M2b*,M1
436015167,436033846,STAT1,1,M2b*,M1
436015167,436033846,STAT3_IL10,1,M2b*,M1
436015167,436082742,STAT1,1,M2b*,M1
436015167,435968054,GMCSF_e,0,M2b*,M1
436015167,435968054,IC_e,0,M2b*,M1
436015167,436099126,IC_e,0,M2b*,M1
436015167,435968054,STAT1,1,M2b*,M1
436015167,436164918,GMCSF_e,0,M2b*,M1
436015167,436164918,IC_e,0,M2b*,M1
436015167,436164918,STAT1,1,M2b*,M1
436015167,436033846,GMCSF_e,0,M2b*,M1
436015167,436033846,IC_e,0,M2b*,M1
436015167,436017462,STAT1,1,M2b*,M1
436015167,436017462,STAT3_IL10,1,M2b*,M1
436015167,436033846,STAT5,0,M2b*,M1
436015167,436099126,FCGR,0,M2b*,M1
436015167,436099126,SOCS1,0,M2b*,M1
436015167,435968054,STAT5,0,M2b*,M1
436015167,436017462,SOCS1,0,M2b*,M1
436015167,435951670,SOCS1,0,M2b*,M1
436015167,436017462,STAT5,0,M2b*,M1
436015167,435951670,GMCSF_e,0,M2b*,M1
436015167,436164918,STAT3_IL10,1,M2b*,M1
436015167,435951670,STAT5,0,M2b*,M1
436015167,436148534,STAT3_IL10,1,M2b*,M1
436015167,435951670,STAT1,1,M2b*,M1
436015167,436099126,STAT1,1,M2b*,M1
436015167,436148534,STAT5,0,M2b*,M1
436015167,436017462,GMCSF_e,0,M2b*,M1
436015167,436148534,IC_e,0,M2b*,M1
436015167,436148534,GMCSF_e,0,M2b*,M1
436015167,436148534,SOCS1,0,M2b*,M1
436015167,436148534,STAT1,1,M2b*,M1
444485951,444487990,IC_e,0,M2b,M1
444485951,444487990,IL1B_e,0,M2b,M1
444485951,444487990,FCGR,0,M2b,M1
444485951,444487990,GMCSF_e,0,M2b,M1
444485951,444487990,STAT3_IL10,1,M2b,M1
444485951,444487990,STAT5,0,M2b,M1
444485951,444487990,SOCS1,0,M2b,M1
444485951,444487990,STAT1,1,M2b,M1
444487990,444485951,IFNG_e,0,M1,M2b
444487990,444485951,STAT1,0,M1,M2b
450777403,450779442,IC_e,0,M2b,M1
450777403,450779442,LPS_e,0,M2b,M1
450777403,450779442,FCGR,0,M2b,M1
450777403,450779442,GMCSF_e,0,M2b,M1
450777403,450779442,STAT3_IL10,1,M2b,M1
450777403,450779442,STAT5,0,M2b,M1
450777403,450779442,SOCS1,0,M2b,M1
450777403,450779442,STAT1,1,M2b,M1
450779442,450777403,IFNG_e,0,M1,M2b
450779442,450777403,STAT1,0,M1,M2b
452874559,452876598,IC_e,0,M2b,M1
452874559,452876598,SOCS1,0,M2b,M1
452874559,452876598,FCGR,0,M2b,M1
452874559,452876598,GMCSF_e,0,M2b,M1
452874559,452876598,STAT5,0,M2b,M1
452874559,452876598,STAT1,1,M2b,M1
452874559,452876598,STAT3_IL10,1,M2b,M1
452876598,452874559,STAT1,0,M1,M2b
452876598,452874559,IFNG_e,0,M1,M2b
461263167,461265206,IC_e,0,M2b,M1
461263167,461265206,IL1B_e,0,M2b,M1
461263167,461265206,FCGR,0,M2b,M1
461263167,461265206,GMCSF_e,0,M2b,M1
461263167,461265206,STAT3_IL10,1,M2b,M1
461263167,461265206,STAT5,0,M2b,M1
461263167,461265206,SOCS1,0,M2b,M1
461263167,461265206,STAT1,1,M2b,M1
461265206,461263167,IFNG_e,0,M1,M2b
461265206,461263167,STAT1,0,M1,M2b
467554619,467556658,IC_e,0,M2b,M1
467554619,467556658,LPS_e,0,M2b,M1
467554619,467556658,FCGR,0,M2b,M1
467554619,467556658,GMCSF_e,0,M2b,M1
467554619,467556658,STAT3_IL10,1,M2b,M1
467554619,467556658,STAT5,0,M2b,M1
467554619,467556658,SOCS1,0,M2b,M1
467554619,467556658,STAT1,1,M2b,M1
467556658,467554619,IFNG_e,0,M1,M2b
467556658,467554619,STAT1,0,M1,M2b
469651775,469653814,IC_e,0,M2b,M1
469651775,469653814,SOCS1,0,M2b,M1
469651775,469653814,FCGR,0,M2b,M1
469651775,469653814,GMCSF_e,0,M2b,M1
469651775,469653814,STAT5,0,M2b,M1
469651775,469653814,STAT1,1,M2b,M1
469651775,469653814,STAT3_IL10,1,M2b,M1
469653814,469651775,STAT1,0,M1,M2b
469653814,469651775,IFNG_e,0,M1,M2b
477894710,477958207,IFNG_e,0,M1,M2b*
477894710,477958207,STAT1,0,M1,M2b*
477958207,478107958,STAT1,1,M2b*,M1
477958207,477976886,STAT1,1,M2b*,M1
477958207,478091574,STAT1,1,M2b*,M1
477958207,478025782,STAT1,1,M2b*,M1
477958207,478042166,STAT1,1,M2b*,M1
477958207,477894710,STAT1,1,M2b*,M1
477958207,477911094,STAT1,1,M2b*,M1
477958207,477960502,STAT1,1,M2b*,M1
477967903,477976886,FCGR,0,M2b*,M1
477967903,477976886,GMCSF_e,0,M2b*,M1
477967903,477976886,STAT3_IL10,1,M2b*,M1
477967903,478107958,STAT3_IL10,1,M2b*,M1
477967903,477976886,STAT5,0,M2b*,M1
477967903,477976886,IC_e,0,M2b*,M1
477967903,478107958,IL1B_e,0,M2b*,M1
477967903,477911094,GMCSF_e,0,M2b*,M1
477967903,477911094,IC_e,0,M2b*,M1
477967903,477911094,FCGR,0,M2b*,M1
477967903,477976886,IL1B_e,0,M2b*,M1
477967903,477969940,STAT6,0,M2,M1
477967903,478107958,GMCSF_e,0,M2b*,M1
477967903,478107958,IC_e,0,M2b*,M1
477967903,478091574,STAT5,0,M2b*,M1
477967903,477969940,IL4_e,0,M2,M1
477967903,478042166,FCGR,0,M2b*,M1
477967903,478042166,IC_e,0,M2b*,M1
477967903,478091574,GMCSF_e,0,M2b*,M1
477967903,478107958,FCGR,0,M2b*,M1
477967903,478091574,IL1B_e,0,M2b*,M1
477967903,477894710,STAT5,0,M2b*,M1
477967903,477960502,GMCSF_e,0,M2b*,M1
477967903,477911094,IL1B_e,0,M2b*,M1
477967903,478025782,IC_e,0,M2b*,M1
477967903,478025782,IL1B_e,0,M2b*,M1
477967903,478091574,IC_e,0,M2b*,M1
477967903,477960502,SOCS1,0,M2b*,M1
477967903,477960502,STAT3_IL10,1,M2b*,M1
477967903,478042166,IL1B_e,0,M2b*,M1
477967903,478091574,SOCS1,0,M2b*,M1
477967903,478091574,STAT3_IL10,1,M2b*,M1
477967903,477911094,STAT5,0,M2b*,M1
477967903,477911094,SOCS1,0,M2b*,M1
477967903,477969942,STAT1,1,M2,M1
477967903,478042166,SOCS1,0,M2b*,M1
477967903,477894710,SOCS1,0,M2b*,M1
477967903,478025782,STAT5,0,M2b*,M1
477967903,477894710,GMCSF_e,0,M2b*,M1
477967903,478025782,SOCS1,0,M2b*,M1
477967903,477960502,STAT5,0,M2b*,M1
477969942,477967903,STAT1,0,M1,M2
477969942,477967903,IFNG_e,0,M1,M2
484186162,484249659,IFNG_e,0,M1,M2b*
484186162,484249659,STAT1,0,M1,M2b*
484249659,484399410,STAT1,1,M2b*,M1
484249659,484268338,STAT1,1,M2b*,M1
484249659,484383026,STAT1,1,M2b*,M1
484249659,484317234,STAT1,1,M2b*,M1
484249659,484333618,STAT1,1,M2b*,M1
484249659,484186162,STAT1,1,M2b*,M1
484249659,484202546,STAT1,1,M2b*,M1
484249659,484251954,STAT1,1,M2b*,M1
484259355,484268338,FCGR,0,M2b*,M1
484259355,484268338,GMCSF_e,0,M2b*,M1
484259355,484268338,STAT3_IL10,1,M2b*,M1
484259355,484399410,STAT3_IL10,1,M2b*,M1
484259355,484268338,STAT5,0,M2b*,M1
484259355,484268338,IC_e,0,M2b*,M1
484259355,484399410,LPS_e,0,M2b*,M1
484259355,484202546,GMCSF_e,0,M2b*,M1
484259355,484202546,IC_e,0,M2b*,M1
484259355,484202546,FCGR,0,M2b*,M1
484259355,484268338,LPS_e,0,M2b*,M1
484259355,484261392,STAT6,0,M2,M1
484259355,484399410,GMCSF_e,0,M2b*,M1
484259355,484399410,IC_e,0,M2b*,M1
484259355,484383026,STAT5,0,M2b*,M1
484259355,484261392,IL4_e,0,M2,M1
484259355,484333618,FCGR,0,M2b*,M1
484259355,484333618,IC_e,0,M2b*,M1
484259355,484383026,GMCSF_e,0,M2b*,M1
484259355,484399410,FCGR,0,M2b*,M1
484259355,484383026,LPS_e,0,M2b*,M1
484259355,484186162,STAT5,0,M2b*,M1
484259355,484251954,GMCSF_e,0,M2b*,M1
484259355,484202546,LPS_e,0,M2b*,M1
484259355,484317234,IC_e,0,M2b*,M1
484259355,484317234,LPS_e,0,M2b*,M1
484259355,484383026,IC_e,0,M2b*,M1
484259355,484251954,SOCS1,0,M2b*,M1
484259355,484251954,STAT3_IL10,1,M2b*,M1
484259355,484333618,LPS_e,0,M2b*,M1
484259355,484383026,SOCS1,0,M2b*,M1
484259355,484383026,STAT3_IL10,1,M2b*,M1
484259355,484202546,STAT5,0,M2b*,M1
484259355,484202546,SOCS1,0,M2b*,M1
484259355,484261394,STAT1,1,M2,M1
484259355,484333618,SOCS1,0,M2b*,M1
484259355,484186162,SOCS1,0,M2b*,M1
484259355,484317234,STAT5,0,M2b*,M1
484259355,484186162,GMCSF_e,0,M2b*,M1
484259355,484317234,SOCS1,0,M2b*,M1
484259355,484251954,STAT5,0,M2b*,M1
484261394,484259355,STAT1,0,M1,M2
484261394,484259355,IFNG_e,0,M1,M2
486283318,486346815,IFNG_e,0,M1,M2b*
486283318,486346815,STAT1,0,M1,M2b*
486346815,486414390,STAT1,1,M2b*,M1
486346815,486496566,STAT1,1,M2b*,M1
486346815,486365494,STAT1,1,M2b*,M1
486346815,486430774,STAT1,1,M2b*,M1
486346815,486299702,STAT1,1,M2b*,M1
486346815,486283318,STAT1,1,M2b*,M1
486346815,486349110,STAT1,1,M2b*,M1
486346815,486480182,STAT1,1,M2b*,M1
486356511,486365494,STAT5,0,M2b*,M1
486356511,486365494,FCGR,0,M2b*,M1
486356511,486496566,STAT3_IL10,1,M2b*,M1
486356511,486299702,FCGR,0,M2b*,M1
486356511,486299702,GMCSF_e,0,M2b*,M1
486356511,486496566,GMCSF_e,0,M2b*,M1
486356511,486365494,STAT3_IL10,1,M2b*,M1
486356511,486365494,GMCSF_e,0,M2b*,M1
486356511,486430774,FCGR,0,M2b*,M1
486356511,486496566,IC_e,0,M2b*,M1
486356511,486480182,STAT5,0,M2b*,M1
486356511,486358548,IL4_e,0,M2,M1
486356511,486349110,GMCSF_e,0,M2b*,M1
486356511,486496566,FCGR,0,M2b*,M1
486356511,486480182,GMCSF_e,0,M2b*,M1
486356511,486480182,IC_e,0,M2b*,M1
486356511,486283318,SOCS1,0,M2b*,M1
486356511,486358548,STAT6,0,M2,M1
486356511,486365494,IC_e,0,M2b*,M1
486356511,486414390,IC_e,0,M2b*,M1
486356511,486349110,SOCS1,0,M2b*,M1
486356511,486480182,SOCS1,0,M2b*,M1
486356511,486480182,STAT3_IL10,1,M2b*,M1
486356511,486299702,STAT5,0,M2b*,M1
486356511,486299702,SOCS1,0,M2b*,M1
486356511,486299702,IC_e,0,M2b*,M1
486356511,486430774,IC_e,0,M2b*,M1
486356511,486430774,SOCS1,0,M2b*,M1
486356511,486283318,GMCSF_e,0,M2b*,M1
486356511,486358550,STAT1,1,M2,M1
486356511,486414390,STAT5,0,M2b*,M1
486356511,486414390,SOCS1,0,M2b*,M1
486356511,486349110,STAT3_IL10,1,M2b*,M1
486356511,486283318,STAT5,0,M2b*,M1
486356511,486349110,STAT5,0,M2b*,M1
486358550,486356511,IFNG_e,0,M1,M2
486358550,486356511,STAT1,0,M1,M2
494671926,494735423,IFNG_e,0,M1,M2b*
494671926,494735423,STAT1,0,M1,M2b*
494735423,494885174,STAT1,1,M2b*,M1
494735423,494754102,STAT1,1,M2b*,M1
494735423,494868790,STAT1,1,M2b*,M1
494735423,494802998,STAT1,1,M2b*,M1
494735423,494819382,STAT1,1,M2b*,M1
494735423,494671926,STAT1,1,M2b*,M1
494735423,494688310,STAT1,1,M2b*,M1
494735423,494737718,STAT1,1,M2b*,M1
494745119,494754102,FCGR,0,M2b*,M1
494745119,494754102,GMCSF_e,0,M2b*,M1
494745119,494754102,STAT3_IL10,1,M2b*,M1
494745119,494885174,STAT3_IL10,1,M2b*,M1
494745119,494754102,STAT5,0,M2b*,M1
494745119,494754102,IC_e,0,M2b*,M1
494745119,494885174,IL1B_e,0,M2b*,M1
494745119,494688310,GMCSF_e,0,M2b*,M1
494745119,494688310,IC_e,0,M2b*,M1
494745119,494688310,FCGR,0,M2b*,M1
494745119,494754102,IL1B_e,0,M2b*,M1
494745119,494747156,STAT6,0,M2,M1
494745119,494885174,GMCSF_e,0,M2b*,M1
494745119,494885174,IC_e,0,M2b*,M1
494745119,494868790,STAT5,0,M2b*,M1
494745119,494747156,IL4_e,0,M2,M1
494745119,494819382,FCGR,0,M2b*,M1
494745119,494819382,IC_e,0,M2b*,M1
494745119,494868790,GMCSF_e,0,M2b*,M1
494745119,494885174,FCGR,0,M2b*,M1
494745119,494868790,IL1B_e,0,M2b*,M1
494745119,494671926,STAT5,0,M2b*,M1
494745119,494737718,GMCSF_e,0,M2b*,M1
494745119,494688310,IL1B_e,0,M2b*,M1
494745119,494802998,IC_e,0,M2b*,M1
494745119,494802998,IL1B_e,0,M2b*,M1
494745119,494868790,IC_e,0,M2b*,M1
494745119,494737718,SOCS1,0,M2b*,M1
494745119,494737718,STAT3_IL10,1,M2b*,M1
494745119,494819382,IL1B_e,0,M2b*,M1
494745119,494868790,SOCS1,0,M2b*,M1
494745119,494868790,STAT3_IL10,1,M2b*,M1
494745119,494688310,STAT5,0,M2b*,M1
494745119,494688310,SOCS1,0,M2b*,M1
494745119,494747158,STAT1,1,M2,M1
494745119,494819382,SOCS1,0,M2b*,M1
494745119,494671926,SOCS1,0,M2b*,M1
494745119,494802998,STAT5,0,M2b*,M1
494745119,494671926,GMCSF_e,0,M2b*,M1
494745119,494802998,SOCS1,0,M2b*,M1
494745119,494737718,STAT5,0,M2b*,M1
494747158,494745119,STAT1,0,M1,M2
494747158,494745119,IFNG_e,0,M1,M2
500963378,501026875,IFNG_e,0,M1,M2b*
500963378,501026875,STAT1,0,M1,M2b*
501026875,501176626,STAT1,1,M2b*,M1
501026875,501045554,STAT1,1,M2b*,M1
501026875,501160242,STAT1,1,M2b*,M1
501026875,501094450,STAT1,1,M2b*,M1
501026875,501110834,STAT1,1,M2b*,M1
501026875,500963378,STAT1,1,M2b*,M1
501026875,500979762,STAT1,1,M2b*,M1
501026875,501029170,STAT1,1,M2b*,M1
501036571,501045554,FCGR,0,M2b*,M1
501036571,501045554,GMCSF_e,0,M2b*,M1
501036571,501045554,STAT3_IL10,1,M2b*,M1
501036571,501176626,STAT3_IL10,1,M2b*,M1
501036571,501045554,STAT5,0,M2b*,M1
501036571,501045554,IC_e,0,M2b*,M1
501036571,501176626,LPS_e,0,M2b*,M1
501036571,500979762,GMCSF_e,0,M2b*,M1
501036571,500979762,IC_e,0,M2b*,M1
501036571,500979762,FCGR,0,M2b*,M1
501036571,501045554,LPS_e,0,M2b*,M1
501036571,501038608,STAT6,0,M2,M1
501036571,501176626,GMCSF_e,0,M2b*,M1
501036571,501176626,IC_e,0,M2b*,M1
501036571,501160242,STAT5,0,M2b*,M1
501036571,501038608,IL4_e,0,M2,M1
501036571,501110834,FCGR,0,M2b*,M1
501036571,501110834,IC_e,0,M2b*,M1
501036571,501160242,GMCSF_e,0,M2b*,M1
501036571,501176626,FCGR,0,M2b*,M1
501036571,501160242,LPS_e,0,M2b*,M1
501036571,500963378,STAT5,0,M2b*,M1
501036571,501029170,GMCSF_e,0,M2b*,M1
501036571,500979762,LPS_e,0,M2b*,M1
501036571,501094450,IC_e,0,M2b*,M1
501036571,501094450,LPS_e,0,M2b*,M1
501036571,501160242,IC_e,0,M2b*,M1
501036571,501029170,SOCS1,0,M2b*,M1
501036571,501029170,STAT3_IL10,1,M2b*,M1
501036571,501110834,LPS_e,0,M2b*,M1
501036571,501160242,SOCS1,0,M2b*,M1
501036571,501160242,STAT3_IL10,1,M2b*,M1
501036571,500979762,STAT5,0,M2b*,M1
501036571,500979762,SOCS1,0,M2b*,M1
501036571,501038610,STAT1,1,M2,M1
501036571,501110834,SOCS1,0,M2b*,M1
501036571,500963378,SOCS1,0,M2b*,M1
501036571,501094450,STAT5,0,M2b*,M1
501036571,500963378,GMCSF_e,0,M2b*,M1
501036571,501094450,SOCS1,0,M2b*,M1
501036571,501029170,STAT5,0,M2b*,M1
501038610,501036571,STAT1,0,M1,M2
501038610,501036571,IFNG_e,0,M1,M2
503060534,503124031,IFNG_e,0,M1,M2b*
503060534,503124031,STAT1,0,M1,M2b*
503124031,503191606,STAT1,1,M2b*,M1
503124031,503273782,STAT1,1,M2b*,M1
503124031,503142710,STAT1,1,M2b*,M1
503124031,503207990,STAT1,1,M2b*,M1
503124031,503076918,STAT1,1,M2b*,M1
503124031,503060534,STAT1,1,M2b*,M1
503124031,503126326,STAT1,1,M2b*,M1
503124031,503257398,STAT1,1,M2b*,M1
503133727,503142710,STAT5,0,M2b*,M1
503133727,503142710,FCGR,0,M2b*,M1
503133727,503273782,STAT3_IL10,1,M2b*,M1
503133727,503076918,FCGR,0,M2b*,M1
503133727,503076918,GMCSF_e,0,M2b*,M1
503133727,503273782,GMCSF_e,0,M2b*,M1
503133727,503142710,STAT3_IL10,1,M2b*,M1
503133727,503142710,GMCSF_e,0,M2b*,M1
503133727,503207990,FCGR,0,M2b*,M1
503133727,503273782,IC_e,0,M2b*,M1
503133727,503257398,STAT5,0,M2b*,M1
503133727,503135764,IL4_e,0,M2,M1
503133727,503126326,GMCSF_e,0,M2b*,M1
503133727,503273782,FCGR,0,M2b*,M1
503133727,503257398,GMCSF_e,0,M2b*,M1
503133727,503257398,IC_e,0,M2b*,M1
503133727,503060534,SOCS1,0,M2b*,M1
503133727,503135764,STAT6,0,M2,M1
503133727,503142710,IC_e,0,M2b*,M1
503133727,503191606,IC_e,0,M2b*,M1
503133727,503126326,SOCS1,0,M2b*,M1
503133727,503257398,SOCS1,0,M2b*,M1
503133727,503257398,STAT3_IL10,1,M2b*,M1
503133727,503076918,STAT5,0,M2b*,M1
503133727,503076918,SOCS1,0,M2b*,M1
503133727,503076918,IC_e,0,M2b*,M1
503133727,503207990,IC_e,0,M2b*,M1
503133727,503207990,SOCS1,0,M2b*,M1
503133727,503060534,GMCSF_e,0,M2b*,M1
503133727,503135766,STAT1,1,M2,M1
503133727,503191606,STAT5,0,M2b*,M1
503133727,503191606,SOCS1,0,M2b*,M1
503133727,503126326,STAT3_IL10,1,M2b*,M1
503133727,503060534,STAT5,0,M2b*,M1
503133727,503126326,STAT5,0,M2b*,M1
503135766,503133727,IFNG_e,0,M1,M2
503135766,503133727,STAT1,0,M1,M2
511594815,511596854,STAT1,1,M2b,M1
511596854,511594815,IFNG_e,0,M1,M2b
511596854,511594815,STAT1,0,M1,M2b
511604255,511596854,STAT3_IL10,1,M2b,M1
511604255,511606294,SOCS1,0,M2,M1
511604255,511596854,STAT5,0,M2b,M1
511604255,511606292,STAT6,0,M2,M1
511604255,511606292,IL4_e,0,M2,M1
511604255,511606292,SOCS1,0,M2,M1
511604255,511596854,IL1B_e,0,M2b,M1
511604255,511596854,SOCS1,0,M2b,M1
511604255,511596854,GMCSF_e,0,M2b,M1
511604255,511596854,IC_e,0,M2b,M1
511604255,511596854,FCGR,0,M2b,M1
511604255,511606294,STAT1,1,M2,M1
511606294,511604255,STAT1,0,M1,M2
511606294,511604255,IFNG_e,0,M1,M2
517886267,517888306,STAT1,1,M2b,M1
517888306,517886267,IFNG_e,0,M1,M2b
517888306,517886267,STAT1,0,M1,M2b
517895707,517888306,STAT3_IL10,1,M2b,M1
517895707,517897746,SOCS1,0,M2,M1
517895707,517888306,STAT5,0,M2b,M1
517895707,517897744,STAT6,0,M2,M1
517895707,517897744,IL4_e,0,M2,M1
517895707,517897744,SOCS1,0,M2,M1
517895707,517888306,LPS_e,0,M2b,M1
517895707,517888306,SOCS1,0,M2b,M1
517895707,517888306,GMCSF_e,0,M2b,M1
517895707,517888306,IC_e,0,M2b,M1
517895707,517888306,FCGR,0,M2b,M1
517895707,517897746,STAT1,1,M2,M1
517897746,517895707,STAT1,0,M1,M2
517897746,517895707,IFNG_e,0,M1,M2
519983423,519985462,STAT1,1,M2b,M1
519985462,519983423,IFNG_e,0,M1,M2b
519985462,519983423,STAT1,0,M1,M2b
519992863,519985462,SOCS1,0,M2b,M1
519992863,519985462,STAT3_IL10,1,M2b,M1
519992863,519994902,SOCS1,0,M2,M1
519992863,519985462,STAT5,0,M2b,M1
519992863,519994900,STAT6,0,M2,M1
519992863,519994900,IL4_e,0,M2,M1
519992863,519994900,SOCS1,0,M2,M1
519992863,519985462,IC_e,0,M2b,M1
519992863,519985462,FCGR,0,M2b,M1
519992863,519985462,GMCSF_e,0,M2b,M1
519992863,519994902,STAT1,1,M2,M1
519994902,519992863,STAT1,0,M1,M2
519994902,519992863,IFNG_e,0,M1,M2
528372031,528374070,STAT1,1,M2b,M1
528374070,528372031,IFNG_e,0,M1,M2b
528374070,528372031,STAT1,0,M1,M2b
528381471,528374070,STAT3_IL10,1,M2b,M1
528381471,528383510,SOCS1,0,M2,M1
528381471,528374070,STAT5,0,M2b,M1
528381471,528383508,STAT6,0,M2,M1
528381471,528383508,IL4_e,0,M2,M1
528381471,528383508,SOCS1,0,M2,M1
528381471,528374070,IL1B_e,0,M2b,M1
528381471,528374070,SOCS1,0,M2b,M1
528381471,528374070,GMCSF_e,0,M2b,M1
528381471,528374070,IC_e,0,M2b,M1
528381471,528374070,FCGR,0,M2b,M1
528381471,528383510,STAT1,1,M2,M1
528383510,528381471,STAT1,0,M1,M2
528383510,528381471,IFNG_e,0,M1,M2
534663483,534665522,STAT1,1,M2b,M1
534665522,534663483,IFNG_e,0,M1,M2b
534665522,534663483,STAT1,0,M1,M2b
534672923,534665522,STAT3_IL10,1,M2b,M1
534672923,534674962,SOCS1,0,M2,M1
534672923,534665522,STAT5,0,M2b,M1
534672923,534674960,STAT6,0,M2,M1
534672923,534674960,IL4_e,0,M2,M1
534672923,534674960,SOCS1,0,M2,M1
534672923,534665522,LPS_e,0,M2b,M1
534672923,534665522,SOCS1,0,M2b,M1
534672923,534665522,GMCSF_e,0,M2b,M1
534672923,534665522,IC_e,0,M2b,M1
534672923,534665522,FCGR,0,M2b,M1
534672923,534674962,STAT1,1,M2,M1
534674962,534672923,STAT1,0,M1,M2
