"attractor","state","label"
1816,187056164,"M2b*"
1816,186827044,"M2b*"
1817,170051844,"M2b*"
1817,170280964,"M2b*"
1817,170311716,"M2b*"
1818,186829060,"M2b*"
1818,187058180,"M2b*"
1818,187088932,"M2b*"
1819,35668260,"il6*"
1819,35782948,"il6*"
1819,35799076,"il6*"
1820,52445476,"il6*"
1820,52560164,"il6*"
1820,52576292,"il6*"
1821,35701028,"M2b*"
1821,35784964,"M2b*"
1821,36061220,"M2b*"
1822,52478244,"M2b*"
1822,52562180,"M2b*"
1822,52838436,"M2b*"
1823,35686660,"M2b*"
1823,36046852,"M2b*"
1823,35962916,"M2b*"
1824,52463876,"M2b*"
1824,52824068,"M2b*"
1824,52740132,"M2b*"
1825,35684644,"M2*"
1825,35784708,"M2*"
1825,35930148,"M2*"
1826,52461860,"M2*"
1826,52561924,"M2*"
1826,52707364,"M2*"
1827,2197508,"M2c*"
1827,2426884,"M2c*"
1827,2392100,"M2c*"
1828,35686404,"M2c*"
1828,35915780,"M2c*"
1828,35946532,"M2c*"
1829,18974724,"M2c*"
1829,19204100,"M2c*"
1829,19169316,"M2c*"
1830,52463620,"M2c*"
1830,52692996,"M2c*"
1830,52723748,"M2c*"
1831,18907172,"M2*"
1831,18941956,"M2*"
1831,19136548,"M2*"
1832,52430852,"M2*"
1832,52690980,"M2*"
1832,52461604,"M2*"
1833,2129956,"M2*"
1833,2164740,"M2*"
1833,2359332,"M2*"
1834,35653636,"M2*"
1834,35913764,"M2*"
1834,35684388,"M2*"
1835,35651876,"il6*"
1835,35782692,"il6*"
1835,35668004,"il6*"
1836,52429092,"il6*"
1836,52559908,"il6*"
1836,52445220,"il6*"
1837,35653892,"M2b*"
1837,36044836,"M2b*"
1837,35700772,"M2b*"
1838,52431108,"M2b*"
1838,52822052,"M2b*"
1838,52477988,"M2b*"
1839,44075396,"M2b*"
1839,44435588,"M2b*"
1839,44351652,"M2b*"
1840,44073380,"M2*"
1840,44173444,"M2*"
1840,44318884,"M2*"
1841,10518692,"M2*"
1841,10553476,"M2*"
1841,10748068,"M2*"
1842,44042372,"M2*"
1842,44302500,"M2*"
1842,44073124,"M2*"
1843,10586244,"M2c*"
1843,10815620,"M2c*"
1843,10780836,"M2c*"
1844,44075140,"M2c*"
1844,44304516,"M2c*"
1844,44335268,"M2c*"
1845,27363524,"M2d*"
1845,27592900,"M2d*"
1845,27558116,"M2d*"
1846,60852420,"M2d*"
1846,61081796,"M2d*"
1846,61112548,"M2d*"
1847,27295972,"M2d*"
1847,27330756,"M2d*"
1847,27525348,"M2d*"
1848,60819652,"M2d*"
1848,61079780,"M2d*"
1848,60850404,"M2d*"
1849,60852676,"M2d*"
1849,61212868,"M2d*"
1849,61128932,"M2d*"
1850,60850660,"M2d*"
1850,60950724,"M2d*"
1850,61096164,"M2d*"
1851,60819908,"M2*"
1851,61210852,"M2*"
1851,60866788,"M2*"
1852,60867044,"M2*"
1852,60950980,"M2*"
1852,61227236,"M2*"
1853,44042628,"M2b*"
1853,44433572,"M2b*"
1853,44089508,"M2b*"
1854,44089764,"M2b*"
1854,44173700,"M2b*"
1854,44449956,"M2b*"
1855,44040612,"il6*"
1855,44171428,"il6*"
1855,44056740,"il6*"
1856,44056996,"il6*"
1856,44171684,"il6*"
1856,44187812,"il6*"
1857,60817892,"M2*"
1857,60948708,"M2*"
1857,60834020,"M2*"
1858,60834276,"M2*"
1858,60948964,"M2*"
1858,60965092,"M2*"
1859,178440580,"M2b*"
1859,178669700,"M2b*"
1859,178700452,"M2b*"
1860,178407812,"M2b*"
1860,178667684,"M2b*"
1860,178438564,"M2b*"
1861,195217860,"M2d*"
1861,195446980,"M2d*"
1861,195477732,"M2d*"
1862,195185092,"M2*"
1862,195444964,"M2*"
1862,195215844,"M2*"
1863,187877636,"M2b*"
1863,188106756,"M2b*"
1863,188137510,"M2b*"
1864,171100420,"M2b*"
1864,171329540,"M2b*"
1864,171360294,"M2b*"
1865,179489156,"M2b*"
1865,179718276,"M2b*"
1865,179749030,"M2b*"
1866,196266436,"M2d*"
1866,196495556,"M2d*"
1866,196526310,"M2d*"
1867,36735236,"M2b*"
1867,37095428,"M2b*"
1867,37011494,"M2b*"
1868,53512452,"M2b*"
1868,53872644,"M2b*"
1868,53788710,"M2b*"
1869,45123972,"M2b*"
1869,45484164,"M2b*"
1869,45400230,"M2b*"
1870,61901252,"M2d*"
1870,62261444,"M2d*"
1870,62177510,"M2d*"
1871,61900996,"M2d*"
1871,62130372,"M2d*"
1871,62161126,"M2d*"
1872,28412100,"M2d*"
1872,28641476,"M2d*"
1872,28606694,"M2d*"
1873,11634820,"M2c*"
1873,11864196,"M2c*"
1873,11829414,"M2c*"
1874,45123716,"M2c*"
1874,45353092,"M2c*"
1874,45383846,"M2c*"
1875,20023300,"M2c*"
1875,20252676,"M2c*"
1875,20217894,"M2c*"
1876,53512196,"M2c*"
1876,53741572,"M2c*"
1876,53772326,"M2c*"
1877,3246084,"M2c*"
1877,3475460,"M2c*"
1877,3440678,"M2c*"
1878,36734980,"M2c*"
1878,36964356,"M2c*"
1878,36995110,"M2c*"
1879,59804096,"M2d*"
1879,60164288,"M2d*"
1879,60080354,"M2d*"
1880,59802082,"M2d*"
1880,59902144,"M2d*"
1880,60047586,"M2d*"
1881,43026816,"M2b*"
1881,43387008,"M2b*"
1881,43303074,"M2b*"
1882,43024802,"M2*"
1882,43124864,"M2*"
1882,43270306,"M2*"
1883,9537664,"M2c*"
1883,9767040,"M2c*"
1883,9732258,"M2c*"
1884,43026560,"M2c*"
1884,43255936,"M2c*"
1884,43286690,"M2c*"
1885,26314944,"M2d*"
1885,26544320,"M2d*"
1885,26509538,"M2d*"
1886,59803840,"M2d*"
1886,60033216,"M2d*"
1886,60063970,"M2d*"
1887,43041186,"M2b*"
1887,43125120,"M2b*"
1887,43401378,"M2b*"
1888,59818466,"M2*"
1888,59902400,"M2*"
1888,60178658,"M2*"
1889,194136512,"M2*"
1889,194396386,"M2*"
1889,194167266,"M2*"
1890,194169280,"M2d*"
1890,194398400,"M2d*"
1890,194429154,"M2d*"
1891,177359232,"M2b*"
1891,177619106,"M2b*"
1891,177389986,"M2b*"
1892,177392000,"M2b*"
1892,177621120,"M2b*"
1892,177651874,"M2b*"
1893,9470114,"M2*"
1893,9504896,"M2*"
1893,9699490,"M2*"
1894,42993792,"M2*"
1894,43253922,"M2*"
1894,43024546,"M2*"
1895,26247394,"M2d*"
1895,26282176,"M2d*"
1895,26476770,"M2d*"
1896,59771072,"M2d*"
1896,60031202,"M2d*"
1896,59801826,"M2d*"
1897,59771328,"M2*"
1897,60162274,"M2*"
1897,59818210,"M2*"
1898,42994048,"M2b*"
1898,43384994,"M2b*"
1898,43040930,"M2b*"
1899,43008418,"il6*"
1899,43123106,"il6*"
1899,43139234,"il6*"
1900,59785698,"M2*"
1900,59900386,"M2*"
1900,59916514,"M2*"
1901,59769314,"M2*"
1901,59900130,"M2*"
1901,59785442,"M2*"
1902,42992034,"il6*"
1902,43122850,"il6*"
1902,43008162,"il6*"
1903,53479684,"M2b*"
1903,53870630,"M2b*"
1903,53526566,"M2b*"
1904,36702468,"M2b*"
1904,37093414,"M2b*"
1904,36749350,"M2b*"
1905,45091204,"M2b*"
1905,45482150,"M2b*"
1905,45138086,"M2b*"
1906,61868484,"M2*"
1906,62259430,"M2*"
1906,61915366,"M2*"
1907,61868228,"M2d*"
1907,62128358,"M2d*"
1907,61898982,"M2d*"
1908,28344550,"M2d*"
1908,28379332,"M2d*"
1908,28573926,"M2d*"
1909,45090948,"M2*"
1909,45351078,"M2*"
1909,45121702,"M2*"
1910,11567270,"M2*"
1910,11602052,"M2*"
1910,11796646,"M2*"
1911,36702212,"M2*"
1911,36962342,"M2*"
1911,36732966,"M2*"
1912,3178534,"M2*"
1912,3213316,"M2*"
1912,3407910,"M2*"
1913,53479428,"M2*"
1913,53739558,"M2*"
1913,53510182,"M2*"
1914,19955750,"M2*"
1914,19990532,"M2*"
1914,20185126,"M2*"
1915,187844868,"M2b*"
1915,188104742,"M2b*"
1915,187875622,"M2b*"
1916,171067652,"M2b*"
1916,171327526,"M2b*"
1916,171098406,"M2b*"
1917,179456388,"M2b*"
1917,179716262,"M2b*"
1917,179487142,"M2b*"
1918,196233668,"M2*"
1918,196493542,"M2*"
1918,196264422,"M2*"
1919,53510438,"M2*"
1919,53610500,"M2*"
1919,53755942,"M2*"
1920,36733222,"M2*"
1920,36833284,"M2*"
1920,36978726,"M2*"
1921,53477670,"il6*"
1921,53608486,"il6*"
1921,53493798,"il6*"
1922,36700454,"il6*"
1922,36831270,"il6*"
1922,36716582,"il6*"
1923,45121958,"M2*"
1923,45222020,"M2*"
1923,45367462,"M2*"
1924,45089190,"il6*"
1924,45220006,"il6*"
1924,45105318,"il6*"
1925,61899238,"M2d*"
1925,61999300,"M2d*"
1925,62144742,"M2d*"
1926,61866470,"M2*"
1926,61997286,"M2*"
1926,61882598,"M2*"
1927,61915622,"M2*"
1927,61999556,"M2*"
1927,62275814,"M2*"
1928,45138342,"M2b*"
1928,45222276,"M2b*"
1928,45498534,"M2b*"
1929,53526822,"M2b*"
1929,53610756,"M2b*"
1929,53887014,"M2b*"
1930,36749606,"M2b*"
1930,36833540,"M2b*"
1930,37109798,"M2b*"
1931,61882854,"M2*"
1931,61997542,"M2*"
1931,62013670,"M2*"
1932,45105574,"il6*"
1932,45220262,"il6*"
1932,45236390,"il6*"
1933,36716838,"il6*"
1933,36831526,"il6*"
1933,36847654,"il6*"
1934,53494054,"il6*"
1934,53608742,"il6*"
1934,53624870,"il6*"
1935,310133055,"M1*"
1935,310247743,"M1*"
1935,310263871,"M1*"
1936,326910271,"M1*"
1936,327024959,"M1*"
1936,327041087,"M1*"
1937,318521663,"M1*"
1937,318636351,"M1*"
1937,318652479,"M1*"
1938,335298879,"M1*"
1938,335413567,"M1*"
1938,335429695,"M1*"
1939,318505279,"M1*"
1939,318636095,"M1*"
1939,318521407,"M1*"
1940,335282495,"M1*"
1940,335413311,"M1*"
1940,335298623,"M1*"
1941,310116671,"M1*"
1941,310247487,"M1*"
1941,310132799,"M1*"
1942,326893887,"M1*"
1942,327024703,"M1*"
1942,326910015,"M1*"
1943,326388022,"M2b*"
1943,326502710,"M2b*"
1943,326518838,"M2b*"
1944,57952566,"M2b*"
1944,58067254,"M2b*"
1944,58083382,"M2b*"
1945,309610806,"M2b*"
1945,309725494,"M2b*"
1945,309741622,"M2b*"
1946,41175350,"M2b*"
1946,41290038,"M2b*"
1946,41306166,"M2b*"
1947,317999414,"M2b*"
1947,318114102,"M2b*"
1947,318130230,"M2b*"
1948,49563958,"M2b*"
1948,49678646,"M2b*"
1948,49694774,"M2b*"
1949,334776630,"M2b*"
1949,334891318,"M2b*"
1949,334907446,"M2b*"
1950,66341174,"M2b*"
1950,66455862,"M2b*"
1950,66471990,"M2b*"
1951,334760246,"M2b*"
1951,334891062,"M2b*"
1951,334776374,"M2b*"
1952,66324790,"M2b*"
1952,66455606,"M2b*"
1952,66340918,"M2b*"
1953,317983030,"M2b*"
1953,318113846,"M2b*"
1953,317999158,"M2b*"
1954,49547574,"M2b*"
1954,49678390,"M2b*"
1954,49563702,"M2b*"
1955,309594422,"M2b*"
1955,309725238,"M2b*"
1955,309610550,"M2b*"
1956,41158966,"M2b*"
1956,41289782,"M2b*"
1956,41175094,"M2b*"
1957,326371638,"M2b*"
1957,326502454,"M2b*"
1957,326387766,"M2b*"
1958,57936182,"M2b*"
1958,58066998,"M2b*"
1958,57952310,"M2b*"
1959,41435455,"M1*"
1959,41550143,"M1*"
1959,41566271,"M1*"
1960,58212671,"M1*"
1960,58327359,"M1*"
1960,58343487,"M1*"
1961,49824063,"M1*"
1961,49938751,"M1*"
1961,49954879,"M1*"
1962,66601279,"M1*"
1962,66715967,"M1*"
1962,66732095,"M1*"
1963,49807679,"M1*"
1963,49938495,"M1*"
1963,49823807,"M1*"
1964,66584895,"M1*"
1964,66715711,"M1*"
1964,66601023,"M1*"
1965,41419071,"M1*"
1965,41549887,"M1*"
1965,41435199,"M1*"
1966,58196287,"M1*"
1966,58327103,"M1*"
1966,58212415,"M1*"
1967,61358509,"M1*"
1967,61473197,"M1*"
1967,61489325,"M1*"
1968,44581293,"M1*"
1968,44695981,"M1*"
1968,44712109,"M1*"
1969,44564909,"M1*"
1969,44695725,"M1*"
1969,44581037,"M1*"
1970,61342125,"M1*"
1970,61472941,"M1*"
1970,61358253,"M1*"
1971,42484137,"M1*"
1971,42598825,"M1*"
1971,42614953,"M1*"
1972,59261353,"M1*"
1972,59376041,"M1*"
1972,59392169,"M1*"
1973,42467753,"M1*"
1973,42598569,"M1*"
1973,42483881,"M1*"
1974,59244969,"M1*"
1974,59375785,"M1*"
1974,59261097,"M1*"
1975,62407087,"M1*"
1975,62521775,"M1*"
1975,62537903,"M1*"
1976,45629871,"M1*"
1976,45744559,"M1*"
1976,45760687,"M1*"
1977,62390703,"M1*"
1977,62521519,"M1*"
1977,62406831,"M1*"
1978,45613487,"M1*"
1978,45744303,"M1*"
1978,45629615,"M1*"
1979,64504123,"M1*"
1979,64618811,"M1*"
1979,64634939,"M1*"
1980,47726907,"M1*"
1980,47841595,"M1*"
1980,47857723,"M1*"
1981,64487739,"M1*"
1981,64618555,"M1*"
1981,64503867,"M1*"
1982,47710523,"M1*"
1982,47841339,"M1*"
1982,47726651,"M1*"
1983,43516331,"M1*"
1983,43647147,"M1*"
1983,43532459,"M1*"
1984,60293547,"M1*"
1984,60424363,"M1*"
1984,60309675,"M1*"
1985,43532715,"M1*"
1985,43647403,"M1*"
1985,43663531,"M1*"
1986,60309931,"M1*"
1986,60424619,"M1*"
1986,60440747,"M1*"
1987,54018351,"M1*"
1987,54133039,"M1*"
1987,54149167,"M1*"
1988,37241135,"M1*"
1988,37355823,"M1*"
1988,37371951,"M1*"
1989,54001967,"M1*"
1989,54132783,"M1*"
1989,54018095,"M1*"
1990,37224751,"M1*"
1990,37355567,"M1*"
1990,37240879,"M1*"
1991,52953389,"M1*"
1991,53084205,"M1*"
1991,52969517,"M1*"
1992,36176173,"M1*"
1992,36306989,"M1*"
1992,36192301,"M1*"
1993,52969773,"M1*"
1993,53084461,"M1*"
1993,53100589,"M1*"
1994,36192557,"M1*"
1994,36307245,"M1*"
1994,36323373,"M1*"
1995,185780224,"M2c*"
1995,186009600,"M2c*"
1995,186040322,"M2c*"
1996,169003008,"M2c*"
1996,169232384,"M2c*"
1996,169263106,"M2c*"
1997,51415040,"M2c*"
1997,51644416,"M2c*"
1997,51675138,"M2c*"
1998,34637824,"M2c*"
1998,34867200,"M2c*"
1998,34897922,"M2c*"
1999,55609344,"M2c*"
1999,55838720,"M2c*"
1999,55869442,"M2c*"
2000,38832128,"M2c*"
2000,39061504,"M2c*"
2000,39092226,"M2c*"
2001,50333696,"M2*"
2001,50593792,"M2*"
2001,50364416,"M2*"
2002,33556480,"M2*"
2002,33816576,"M2*"
2002,33587200,"M2*"
2003,54528000,"M2*"
2003,54788096,"M2*"
2003,54558720,"M2*"
2004,37750784,"M2*"
2004,38010880,"M2*"
2004,37781504,"M2*"
2005,21004288,"M2*"
2005,21039104,"M2*"
2005,21233664,"M2*"
2006,4227072,"M2*"
2006,4261888,"M2*"
2006,4456448,"M2*"
2007,16809984,"M2*"
2007,16844800,"M2*"
2007,17039360,"M2*"
2008,32768,"M2*"
2008,67584,"M2*"
2008,262144,"M2*"
2009,138936321,"M0*"
2009,139067393,"M0*"
2009,139083777,"M0*"
2009,139149313,"M0*"
2009,139018241,"M0*"
2009,139001857,"M0*"
2010,155713537,"M0*"
2010,155844609,"M0*"
2010,155860993,"M0*"
2010,155926529,"M0*"
2010,155795457,"M0*"
2010,155779073,"M0*"
2011,134742017,"M0*"
2011,134873089,"M0*"
2011,134889473,"M0*"
2011,134955009,"M0*"
2011,134823937,"M0*"
2011,134807553,"M0*"
2012,151519233,"M0*"
2012,151650305,"M0*"
2012,151666689,"M0*"
2012,151732225,"M0*"
2012,151601153,"M0*"
2012,151584769,"M0*"
2013,211302017,"M0*"
2013,211433089,"M0*"
2013,211449473,"M0*"
2013,211515009,"M0*"
2013,211383937,"M0*"
2013,211367553,"M0*"
2014,228079233,"M0*"
2014,228210305,"M0*"
2014,228226689,"M0*"
2014,228292225,"M0*"
2014,228161153,"M0*"
2014,228144769,"M0*"
2015,210253441,"M0*"
2015,210384513,"M0*"
2015,210400897,"M0*"
2015,210466433,"M0*"
2015,210335361,"M0*"
2015,210318977,"M0*"
2016,227030657,"M0*"
2016,227161729,"M0*"
2016,227178113,"M0*"
2016,227243649,"M0*"
2016,227112577,"M0*"
2016,227096193,"M0*"
2017,218641921,"M0*"
2017,218772993,"M0*"
2017,218789377,"M0*"
2017,218854913,"M0*"
2017,218723841,"M0*"
2017,218707457,"M0*"
2018,201864705,"M0*"
2018,201995777,"M0*"
2018,202012161,"M0*"
2018,202077697,"M0*"
2018,201946625,"M0*"
2018,201930241,"M0*"
2019,222836225,"M0*"
2019,222967297,"M0*"
2019,222983681,"M0*"
2019,223049217,"M0*"
2019,222918145,"M0*"
2019,222901761,"M0*"
2020,206059009,"M0*"
2020,206190081,"M0*"
2020,206206465,"M0*"
2020,206272001,"M0*"
2020,206140929,"M0*"
2020,206124545,"M0*"
2021,223884801,"M0*"
2021,224015873,"M0*"
2021,224032257,"M0*"
2021,224097793,"M0*"
2021,223966721,"M0*"
2021,223950337,"M0*"
2022,207107585,"M0*"
2022,207238657,"M0*"
2022,207255041,"M0*"
2022,207320577,"M0*"
2022,207189505,"M0*"
2022,207173121,"M0*"
2023,219690497,"M0*"
2023,219821569,"M0*"
2023,219837953,"M0*"
2023,219903489,"M0*"
2023,219772417,"M0*"
2023,219756033,"M0*"
2024,202913281,"M0*"
2024,203044353,"M0*"
2024,203060737,"M0*"
2024,203126273,"M0*"
2024,202995201,"M0*"
2024,202978817,"M0*"
2025,221787653,"M0*"
2025,221918725,"M0*"
2025,221935109,"M0*"
2025,222000645,"M0*"
2025,221869573,"M0*"
2025,221853189,"M0*"
2026,205010437,"M0*"
2026,205141509,"M0*"
2026,205157893,"M0*"
2026,205223429,"M0*"
2026,205092357,"M0*"
2026,205075973,"M0*"
2027,220739077,"M0*"
2027,220870149,"M0*"
2027,220886533,"M0*"
2027,220952069,"M0*"
2027,220820997,"M0*"
2027,220804613,"M0*"
2028,203961861,"M0*"
2028,204092933,"M0*"
2028,204109317,"M0*"
2028,204174853,"M0*"
2028,204043781,"M0*"
2028,204027397,"M0*"
2029,229127813,"M0*"
2029,229258885,"M0*"
2029,229275269,"M0*"
2029,229340805,"M0*"
2029,229209733,"M0*"
2029,229193349,"M0*"
2030,212350597,"M0*"
2030,212481669,"M0*"
2030,212498053,"M0*"
2030,212563589,"M0*"
2030,212432517,"M0*"
2030,212416133,"M0*"
2031,230176389,"M0*"
2031,230307461,"M0*"
2031,230323845,"M0*"
2031,230389381,"M0*"
2031,230258309,"M0*"
2031,230241925,"M0*"
2032,213399173,"M0*"
2032,213530245,"M0*"
2032,213546629,"M0*"
2032,213612165,"M0*"
2032,213481093,"M0*"
2032,213464709,"M0*"
2033,215236114,"M2*"
2033,215367186,"M2*"
2033,215383570,"M2*"
2033,215449106,"M2*"
2033,215318034,"M2*"
2033,215301650,"M2*"
2034,483671570,"M2*"
2034,483802642,"M2*"
2034,483819026,"M2*"
2034,483884562,"M2*"
2034,483753490,"M2*"
2034,483737106,"M2*"
2035,232013330,"M2*"
2035,232144402,"M2*"
2035,232160786,"M2*"
2035,232226322,"M2*"
2035,232095250,"M2*"
2035,232078866,"M2*"
2036,500448786,"M2*"
2036,500579858,"M2*"
2036,500596242,"M2*"
2036,500661778,"M2*"
2036,500530706,"M2*"
2036,500514322,"M2*"
2037,232537618,"M2*"
2037,232668690,"M2*"
2037,232685074,"M2*"
2037,232750610,"M2*"
2037,232619538,"M2*"
2037,232603154,"M2*"
2038,500973074,"M2*"
2038,501104146,"M2*"
2038,501120530,"M2*"
2038,501186066,"M2*"
2038,501054994,"M2*"
2038,501038610,"M2*"
2039,215760402,"M2*"
2039,215891474,"M2*"
2039,215907858,"M2*"
2039,215973394,"M2*"
2039,215842322,"M2*"
2039,215825938,"M2*"
2040,484195858,"M2*"
2040,484326930,"M2*"
2040,484343314,"M2*"
2040,484408850,"M2*"
2040,484277778,"M2*"
2040,484261394,"M2*"
2041,157810749,"M1*"
2041,157941821,"M1*"
2041,157958205,"M1*"
2041,158023997,"M1*"
2041,157892925,"M1*"
2041,157876541,"M1*"
2042,141033533,"M1*"
2042,141164605,"M1*"
2042,141180989,"M1*"
2042,141246781,"M1*"
2042,141115709,"M1*"
2042,141099325,"M1*"
2043,166199357,"M1*"
2043,166330429,"M1*"
2043,166346813,"M1*"
2043,166412605,"M1*"
2043,166281533,"M1*"
2043,166265149,"M1*"
2044,149422141,"M1*"
2044,149553213,"M1*"
2044,149569597,"M1*"
2044,149635389,"M1*"
2044,149504317,"M1*"
2044,149487933,"M1*"
2045,418119741,"M1*"
2045,418250813,"M1*"
2045,418267197,"M1*"
2045,418332989,"M1*"
2045,418201917,"M1*"
2045,418185533,"M1*"
2046,434896957,"M1*"
2046,435028029,"M1*"
2046,435044413,"M1*"
2046,435110205,"M1*"
2046,434979133,"M1*"
2046,434962749,"M1*"
2047,409731133,"M1*"
2047,409862205,"M1*"
2047,409878589,"M1*"
2047,409944381,"M1*"
2047,409813309,"M1*"
2047,409796925,"M1*"
2048,426508349,"M1*"
2048,426639421,"M1*"
2048,426655805,"M1*"
2048,426721597,"M1*"
2048,426590525,"M1*"
2048,426574141,"M1*"
2049,417071163,"M1*"
2049,417202235,"M1*"
2049,417218619,"M1*"
2049,417284411,"M1*"
2049,417153339,"M1*"
2049,417136955,"M1*"
2050,433848379,"M1*"
2050,433979451,"M1*"
2050,433995835,"M1*"
2050,434061627,"M1*"
2050,433930555,"M1*"
2050,433914171,"M1*"
2051,164102201,"M1*"
2051,164233273,"M1*"
2051,164249657,"M1*"
2051,164315449,"M1*"
2051,164184377,"M1*"
2051,164167993,"M1*"
2052,147324985,"M1*"
2052,147456057,"M1*"
2052,147472441,"M1*"
2052,147538233,"M1*"
2052,147407161,"M1*"
2052,147390777,"M1*"
2053,432799801,"M1*"
2053,432930873,"M1*"
2053,432947257,"M1*"
2053,433013049,"M1*"
2053,432881977,"M1*"
2053,432865593,"M1*"
2054,416022585,"M1*"
2054,416153657,"M1*"
2054,416170041,"M1*"
2054,416235833,"M1*"
2054,416104761,"M1*"
2054,416088377,"M1*"
2055,409208884,"M2b*"
2055,409339956,"M2b*"
2055,409356340,"M2b*"
2055,409422132,"M2b*"
2055,409291060,"M2b*"
2055,409274676,"M2b*"
2056,140773428,"M2b*"
2056,140904500,"M2b*"
2056,140920884,"M2b*"
2056,140986676,"M2b*"
2056,140855604,"M2b*"
2056,140839220,"M2b*"
2057,425986100,"M2b*"
2057,426117172,"M2b*"
2057,426133556,"M2b*"
2057,426199348,"M2b*"
2057,426068276,"M2b*"
2057,426051892,"M2b*"
2058,157550644,"M2b*"
2058,157681716,"M2b*"
2058,157698100,"M2b*"
2058,157763892,"M2b*"
2058,157632820,"M2b*"
2058,157616436,"M2b*"
2059,434374708,"M2b*"
2059,434505780,"M2b*"
2059,434522164,"M2b*"
2059,434587956,"M2b*"
2059,434456884,"M2b*"
2059,434440500,"M2b*"
2060,165939252,"M2b*"
2060,166070324,"M2b*"
2060,166086708,"M2b*"
2060,166152500,"M2b*"
2060,166021428,"M2b*"
2060,166005044,"M2b*"
2061,417597492,"M2b*"
2061,417728564,"M2b*"
2061,417744948,"M2b*"
2061,417810740,"M2b*"
2061,417679668,"M2b*"
2061,417663284,"M2b*"
2062,149162036,"M2b*"
2062,149293108,"M2b*"
2062,149309492,"M2b*"
2062,149375284,"M2b*"
2062,149244212,"M2b*"
2062,149227828,"M2b*"
2063,433326130,"M2b*"
2063,433457202,"M2b*"
2063,433473586,"M2b*"
2063,433539378,"M2b*"
2063,433408306,"M2b*"
2063,433391922,"M2b*"
2064,164890674,"M2b*"
2064,165021746,"M2b*"
2064,165038130,"M2b*"
2064,165103922,"M2b*"
2064,164972850,"M2b*"
2064,164956466,"M2b*"
2065,416548914,"M2b*"
2065,416679986,"M2b*"
2065,416696370,"M2b*"
2065,416762162,"M2b*"
2065,416631090,"M2b*"
2065,416614706,"M2b*"
2066,148113458,"M2b*"
2066,148244530,"M2b*"
2066,148260914,"M2b*"
2066,148326706,"M2b*"
2066,148195634,"M2b*"
2066,148179250,"M2b*"
2067,415500336,"M2b*"
2067,415631408,"M2b*"
2067,415647792,"M2b*"
2067,415713584,"M2b*"
2067,415582512,"M2b*"
2067,415566128,"M2b*"
2068,147064880,"M2b*"
2068,147195952,"M2b*"
2068,147212336,"M2b*"
2068,147278128,"M2b*"
2068,147147056,"M2b*"
2068,147130672,"M2b*"
2069,432277552,"M2b*"
2069,432408624,"M2b*"
2069,432425008,"M2b*"
2069,432490800,"M2b*"
2069,432359728,"M2b*"
2069,432343344,"M2b*"
2070,163842096,"M2b*"
2070,163973168,"M2b*"
2070,163989552,"M2b*"
2070,164055344,"M2b*"
2070,163924272,"M2b*"
2070,163907888,"M2b*"
2071,156338176,"M2c*"
2071,156567552,"M2c*"
2071,156532738,"M2c*"
2071,156469248,"M2c*"
2071,156583936,"M2c*"
2071,156598274,"M2c*"
2072,139560960,"M2c*"
2072,139790336,"M2c*"
2072,139755522,"M2c*"
2072,139692032,"M2c*"
2072,139806720,"M2c*"
2072,139821058,"M2c*"
2073,139528192,"M2*"
2073,139722754,"M2*"
2073,139624450,"M2*"
2073,139675648,"M2*"
2073,139804674,"M2*"
2073,139558914,"M2*"
2074,156305408,"M2*"
2074,156499970,"M2*"
2074,156401666,"M2*"
2074,156452864,"M2*"
2074,156581890,"M2*"
2074,156336130,"M2*"
2075,156237826,"M0*"
2075,156368898,"M0*"
2075,156385282,"M0*"
2075,156450818,"M0*"
2075,156319746,"M0*"
2075,156303362,"M0*"
2076,139460610,"M0*"
2076,139591682,"M0*"
2076,139608066,"M0*"
2076,139673602,"M0*"
2076,139542530,"M0*"
2076,139526146,"M0*"
2077,152043522,"M0*"
2077,152174594,"M0*"
2077,152190978,"M0*"
2077,152256514,"M0*"
2077,152125442,"M0*"
2077,152109058,"M0*"
2078,135266306,"M0*"
2078,135397378,"M0*"
2078,135413762,"M0*"
2078,135479298,"M0*"
2078,135348226,"M0*"
2078,135331842,"M0*"
2079,156270594,"M2*"
2079,156436480,"M2*"
2079,156516354,"M2*"
2079,156467202,"M2*"
2079,156321792,"M2*"
2079,156565506,"M2*"
2080,139493378,"M2*"
2080,139659264,"M2*"
2080,139739138,"M2*"
2080,139689986,"M2*"
2080,139544576,"M2*"
2080,139788290,"M2*"
2081,155189248,"M0*"
2081,155320320,"M0*"
2081,155336704,"M0*"
2081,155402240,"M0*"
2081,155271168,"M0*"
2081,155254784,"M0*"
2082,138412032,"M0*"
2082,138543104,"M0*"
2082,138559488,"M0*"
2082,138625024,"M0*"
2082,138493952,"M0*"
2082,138477568,"M0*"
2083,150994944,"M0*"
2083,151126016,"M0*"
2083,151142400,"M0*"
2083,151207936,"M0*"
2083,151076864,"M0*"
2083,151060480,"M0*"
2084,134217728,"M0*"
2084,134348800,"M0*"
2084,134365184,"M0*"
2084,134430720,"M0*"
2084,134299648,"M0*"
2084,134283264,"M0*"
2085,151095296,"M2c*"
2085,151324672,"M2c*"
2085,151289856,"M2c*"
2085,151226368,"M2c*"
2085,151341056,"M2c*"
2085,151355392,"M2c*"
2086,134318080,"M2c*"
2086,134547456,"M2c*"
2086,134512640,"M2c*"
2086,134449152,"M2c*"
2086,134563840,"M2c*"
2086,134578176,"M2c*"
